date,sales,dayofweek,month,lag_1,lag_7,lag_28,rolling_mean_7,rolling_std_7
2012-11-09,35722,4,11,30757.0,35514.0,35052.0,35307.0,6168.3425920852815
2012-11-10,42884,5,11,35722.0,45079.0,42226.0,35336.71428571428,6170.006718372512
2012-11-11,43517,6,11,42884.0,42545.0,42237.0,35023.142857142855,5623.981372318947
2012-11-12,33213,0,11,43517.0,33057.0,33684.0,35162.0,5848.180685763169
2012-11-13,28308,1,11,33213.0,30514.0,27869.0,35184.28571428572,5839.112424398243
2012-11-14,27835,2,11,28308.0,29683.0,27103.0,34869.142857142855,6182.609142548464
2012-11-15,29713,3,11,27835.0,30757.0,26169.0,34605.142857142855,6473.576431117799
2012-11-16,31616,4,11,29713.0,35722.0,29711.0,34456.0,6588.023274599652
2012-11-17,40441,5,11,31616.0,42884.0,36689.0,33869.42857142857,6639.109951821932
2012-11-18,37576,6,11,40441.0,43517.0,36987.0,33520.42857142857,6131.029436593909
2012-11-19,29330,0,11,37576.0,33213.0,26712.0,32671.714285714286,4778.617991089264
2012-11-20,30274,1,11,29330.0,28308.0,25419.0,32117.0,4928.34062675597
2012-11-21,35208,2,11,30274.0,27835.0,24390.0,32397.85714285714,4727.001354931465
2012-11-22,21909,3,11,35208.0,29713.0,24312.0,33451.142857142855,4347.003045339461
2012-11-23,23423,4,11,21909.0,31616.0,31863.0,32336.285714285714,6109.086366887877
2012-11-24,30016,5,11,23423.0,40441.0,38547.0,31165.85714285714,6991.234355213956
2012-11-25,32732,6,11,30016.0,37576.0,37184.0,29676.571428571428,5672.040193121083
2012-11-26,26476,0,11,32732.0,29330.0,27581.0,28984.571428571428,4771.702416578496
2012-11-27,24489,1,11,26476.0,30274.0,28080.0,28576.85714285714,4858.409493808022
2012-11-28,23545,2,11,24489.0,35208.0,24975.0,27750.428571428572,5011.224895410409
2012-11-29,23868,3,11,23545.0,21909.0,31051.0,26084.285714285714,3943.608403238761
2012-11-30,30389,4,11,23868.0,23423.0,35514.0,26364.14285714286,3657.0241740415036
2012-12-01,42496,5,12,30389.0,30016.0,45079.0,27359.285714285714,3671.056692302007
2012-12-02,40940,6,12,42496.0,32732.0,42545.0,29142.14285714286,6839.491633851445
2012-12-03,35337,0,12,40940.0,26476.0,33057.0,30314.714285714286,8137.872033774881
2012-12-04,28819,1,12,35337.0,24489.0,30514.0,31580.571428571428,8130.402139647276
2012-12-05,31184,2,12,28819.0,23545.0,29683.0,32199.14285714286,7651.558782988201
2012-12-06,31124,3,12,31184.0,23868.0,30757.0,33290.42857142857,6696.741816165606
2012-12-07,33594,4,12,31124.0,30389.0,35722.0,34327.0,5438.5659261733135
2012-12-08,41573,5,12,33594.0,42496.0,42884.0,34784.857142857145,5180.5728263893625
2012-12-09,42526,6,12,41573.0,40940.0,43517.0,34653.0,4958.586223242809
2012-12-10,31089,0,12,42526.0,35337.0,33213.0,34879.57142857143,5317.014853503891
2012-12-11,30298,1,12,31089.0,28819.0,28308.0,34272.71428571428,5495.530660281616
2012-12-12,30016,2,12,30298.0,31184.0,27835.0,34484.0,5274.9092567234475
2012-12-13,28671,3,12,30016.0,31124.0,29713.0,34317.142857142855,5413.349869491521
2012-12-14,32902,4,12,28671.0,33594.0,31616.0,33966.71428571428,5724.935333384005
2012-12-15,42390,5,12,32902.0,41573.0,40441.0,33867.857142857145,5738.402780930469
2012-12-16,40053,6,12,42390.0,42526.0,37576.0,33984.57142857143,5926.46515941116
2012-12-17,31025,0,12,40053.0,31089.0,29330.0,33631.28571428572,5381.048278117252
2012-12-18,30254,1,12,31025.0,30298.0,30274.0,33622.142857142855,5386.139725523022
2012-12-19,31782,2,12,30254.0,30016.0,35208.0,33615.857142857145,5390.689363107828
2012-12-20,30872,3,12,31782.0,28671.0,21909.0,33868.142857142855,5233.158938556189
2012-12-21,32848,4,12,30872.0,32902.0,23423.0,34182.57142857143,4925.955672325355
2012-12-22,40015,5,12,32848.0,42390.0,30016.0,34174.857142857145,4928.337056539174
2012-12-23,38987,6,12,40015.0,40053.0,32732.0,33835.57142857143,4311.688178936532
2012-12-24,32623,0,12,38987.0,31025.0,26476.0,33683.28571428572,4067.3986655800013
2012-12-25,11,1,12,32623.0,30254.0,24489.0,33911.57142857143,3936.057962697494
2012-12-26,29701,2,12,11.0,31782.0,23545.0,29591.14285714286,13528.756452196832
2012-12-27,29086,3,12,29701.0,30872.0,23868.0,29293.85714285714,13495.413226087501
2012-12-28,32347,4,12,29086.0,32848.0,30389.0,29038.714285714286,13477.475365887174
2012-12-29,37154,5,12,32347.0,40015.0,42496.0,28967.14285714286,13455.18668802199
2012-12-30,35699,6,12,37154.0,38987.0,40940.0,28558.428571428572,13102.496223457372
2012-12-31,35036,0,12,35699.0,32623.0,35337.0,28088.714285714286,12719.674271435922
2013-01-01,24087,1,1,35036.0,11.0,28819.0,28433.428571428572,12894.533193788548
2013-01-02,32184,2,1,24087.0,29701.0,31184.0,31872.85714285714,4580.087896848417
2013-01-03,36241,3,1,32184.0,29086.0,31124.0,32227.571428571428,4478.882332946597
2013-01-04,33742,4,1,36241.0,32347.0,33594.0,33249.71428571428,4458.83070300896
2013-01-05,43287,5,1,33742.0,37154.0,41573.0,33449.0,4442.905880914741
2013-01-06,43994,6,1,43287.0,35699.0,42526.0,34325.142857142855,5717.2591168779345
2013-01-07,33517,0,1,43994.0,35036.0,31089.0,35510.142857142855,6805.53758416804
2013-01-08,31220,1,1,33517.0,24087.0,30298.0,35293.142857142855,6847.2650848975545
2013-01-09,29532,2,1,31220.0,32184.0,30016.0,36312.142857142855,5244.911229899291
2013-01-10,29793,3,1,29532.0,36241.0,28671.0,35933.28571428572,5671.2521754983845
2013-01-11,34476,4,1,29793.0,33742.0,32902.0,35012.142857142855,6118.925543714664
2013-01-12,45878,5,1,34476.0,43287.0,42390.0,35117.0,6099.7912532588625
2013-01-13,40207,6,1,45878.0,43994.0,40053.0,35487.142857142855,6724.778817392964
2013-01-14,30614,0,1,40207.0,33517.0,31025.0,34946.142857142855,6044.247497374989
2013-01-15,30901,1,1,30614.0,31220.0,30254.0,34531.42857142857,6254.580504375519
2013-01-16,28802,2,1,30901.0,29532.0,31782.0,34485.857142857145,6283.822865861501
2013-01-17,28370,3,1,28802.0,29793.0,30872.0,34381.57142857143,6384.982141899928
2013-01-18,32812,4,1,28370.0,34476.0,32848.0,34178.28571428572,6575.240292549159
2013-01-19,42267,5,1,32812.0,45878.0,40015.0,33940.57142857143,6592.739133752703
2013-01-20,37041,6,1,42267.0,40207.0,38987.0,33424.71428571428,5564.016945645354
2013-01-21,30887,0,1,37041.0,30614.0,32623.0,32972.42857142857,5023.211020092732
2013-01-22,25556,1,1,30887.0,30901.0,11.0,33011.42857142857,5002.867073227217
2013-01-23,25594,2,1,25556.0,28802.0,29701.0,32247.85714285714,5733.240660934322
2013-01-24,24967,3,1,25594.0,28370.0,29086.0,31789.571428571428,6166.4413523831645
2013-01-25,29852,4,1,24967.0,32812.0,32347.0,31303.428571428572,6599.869464798613
2013-01-26,40693,5,1,29852.0,42267.0,37154.0,30880.571428571428,6581.905267654735
2013-01-27,38427,6,1,40693.0,37041.0,35699.0,30655.714285714286,6140.140272943997
2013-01-28,27796,0,1,38427.0,30887.0,35036.0,30853.714285714286,6397.3238601331395
2013-01-29,25549,1,1,27796.0,25556.0,24087.0,30412.14285714286,6500.488787482885
2013-01-30,23523,2,1,25549.0,25594.0,32184.0,30411.14285714286,6501.360817259007
2013-01-31,26751,3,1,23523.0,24967.0,36241.0,30115.285714285714,6797.488279119144
2013-02-01,39076,4,2,26751.0,29852.0,33742.0,30370.14285714286,6602.953743807188
2013-02-02,51032,5,2,39076.0,40693.0,43287.0,31687.85714285714,7359.380282527689
2013-02-03,41558,6,2,51032.0,38427.0,43994.0,33164.857142857145,10023.268186717209
2013-02-04,28992,0,2,41558.0,27796.0,33517.0,33612.142857142855,10361.384068237405
2013-02-05,31633,1,2,28992.0,25549.0,31220.0,33783.0,10258.846068962472
2013-02-06,31937,2,2,31633.0,23523.0,29532.0,34652.142857142855,9686.755690607866
2013-02-07,29699,3,2,31937.0,26751.0,29793.0,35854.142857142855,8528.38365750063
2013-02-08,35546,4,2,29699.0,39076.0,34476.0,36275.28571428572,8064.087171203067
2013-02-09,45852,5,2,35546.0,51032.0,45878.0,35771.0,7969.574852734199
2013-02-10,43910,6,2,45852.0,41558.0,40207.0,35031.0,6402.86368223886
2013-02-11,36617,0,2,43910.0,28992.0,30614.0,35367.0,6848.657045971374
2013-02-12,36141,1,2,36617.0,31633.0,30901.0,36456.28571428572,6245.540961739172
2013-02-13,38551,2,2,36141.0,31937.0,28802.0,37100.28571428572,5887.456431948789
2013-02-14,30209,3,2,38551.0,29699.0,28370.0,38045.142857142855,5433.97685642756
2013-02-15,38260,4,2,30209.0,35546.0,32812.0,38118.0,5305.319720180227
2013-02-16,45157,5,2,38260.0,45852.0,42267.0,38505.71428571428,5183.808564954446
2013-02-17,44653,6,2,45157.0,43910.0,37041.0,38406.42857142857,5023.841685972412
2013-02-18,34638,0,2,44653.0,36617.0,30887.0,38512.57142857143,5165.355807594232
2013-02-19,28248,1,2,34638.0,36141.0,25556.0,38229.857142857145,5337.680908052704
2013-02-20,30201,2,2,28248.0,38551.0,25594.0,37102.28571428572,6548.781711491217
2013-02-21,31408,3,2,30201.0,30209.0,24967.0,35909.42857142857,6986.747761706751
2013-02-22,32563,4,2,31408.0,38260.0,29852.0,36080.71428571428,6836.79344220875
2013-02-23,43031,5,2,32563.0,45157.0,40693.0,35266.857142857145,6873.123390632325
2013-02-24,44142,6,2,43031.0,44653.0,38427.0,34963.142857142855,6393.489434014668
2013-02-25,32020,0,2,44142.0,34638.0,27796.0,34890.142857142855,6266.059724914098
2013-02-26,27328,1,2,32020.0,28248.0,25549.0,34516.142857142855,6361.027679774491
2013-02-27,27884,2,2,27328.0,30201.0,23523.0,34384.71428571428,6519.648602859053
2013-02-28,30374,3,2,27884.0,31408.0,26751.0,34053.71428571428,6819.381709859189
2013-03-01,39451,4,3,30374.0,32563.0,39076.0,33906.0,6896.998840075308
2013-03-02,49772,5,3,39451.0,43031.0,51032.0,34890.0,7159.80844715835
2013-03-03,48247,6,3,49772.0,44142.0,41558.0,35853.0,8720.508414077702
2013-03-04,35817,0,3,48247.0,32020.0,28992.0,36439.42857142857,9476.110556853704
2013-03-05,31236,1,3,35817.0,27328.0,31633.0,36981.857142857145,9287.774175918417
2013-03-06,32028,2,3,31236.0,27884.0,31937.0,37540.142857142855,8710.268182411128
2013-03-07,29770,3,3,32028.0,30374.0,29699.0,38132.142857142855,8061.244805209899
2013-03-08,34292,4,3,29770.0,39451.0,35546.0,38045.857142857145,8160.744888970426
2013-03-09,44889,5,3,34292.0,49772.0,45852.0,37308.857142857145,8245.214539933067
2013-03-10,44108,6,3,44889.0,48247.0,43910.0,36611.28571428572,7148.703512159517
2013-03-11,36438,0,3,44108.0,35817.0,36617.0,36020.0,6123.551774365372
2013-03-12,33792,1,3,36438.0,31236.0,36141.0,36108.71428571428,6124.618919146061
2013-03-13,31808,2,3,33792.0,32028.0,38551.0,36473.857142857145,5855.997735330026
2013-03-14,33167,3,3,31808.0,29770.0,30209.0,36442.42857142857,5884.356658608842
2013-03-15,37501,4,3,33167.0,34292.0,38260.0,36927.71428571428,5358.98829737745
2013-03-16,43652,5,3,37501.0,44889.0,45157.0,37386.142857142855,5231.683968174778
2013-03-17,42570,6,3,43652.0,44108.0,44653.0,37209.42857142857,4949.286273701237
2013-03-18,31365,0,3,42570.0,36438.0,34638.0,36989.71428571428,4614.833428351282
2013-03-19,29012,1,3,31365.0,33792.0,28248.0,36265.0,5089.804711381365
2013-03-20,29456,2,3,29012.0,31808.0,30201.0,35582.142857142855,5754.170876519959
2013-03-21,29642,3,3,29456.0,33167.0,31408.0,35246.142857142855,6071.217544792025
2013-03-22,33168,4,3,29642.0,37501.0,32563.0,34742.57142857143,6409.193757333889
2013-03-23,40620,5,3,33168.0,43652.0,43031.0,34123.57142857143,6306.805949584497
2013-03-24,40633,6,3,40620.0,42570.0,44142.0,33690.42857142857,5608.834574643331
2013-03-25,29667,0,3,40633.0,31365.0,32020.0,33413.71428571428,5124.624627368208
2013-03-26,28632,1,3,29667.0,29012.0,27328.0,33171.142857142855,5275.721386015123
2013-03-27,28258,2,3,28632.0,29456.0,27884.0,33116.857142857145,5327.352952094565
2013-03-28,29654,3,3,28258.0,29642.0,30374.0,32945.71428571428,5481.571025241041
2013-03-29,38067,4,3,29654.0,33168.0,39451.0,32947.42857142857,5480.367379934289
2013-03-30,46410,5,3,38067.0,40620.0,49772.0,33647.28571428572,5815.773371165873
2013-03-31,34448,6,3,46410.0,40633.0,48247.0,34474.42857142857,7215.934840271752
2013-04-01,34522,0,4,34448.0,29667.0,35817.0,33590.857142857145,6696.094643610605
2013-04-02,34642,1,4,34522.0,28632.0,31236.0,34284.42857142857,6469.533518916264
2013-04-03,35594,2,4,34642.0,28258.0,32028.0,35143.0,5974.209543250614
2013-04-04,32174,3,4,35594.0,29654.0,29770.0,36191.0,5152.008119817615
2013-04-05,38056,4,4,32174.0,38067.0,34292.0,36551.0,4686.07593479519
2013-04-06,46821,5,4,38056.0,46410.0,44889.0,36549.42857142857,4685.4846372295615
2013-04-07,46444,6,4,46821.0,34448.0,44108.0,36608.142857142855,4829.989248731003
2013-04-08,35017,0,4,46444.0,34522.0,36438.0,38321.857142857145,5937.071793080345
2013-04-09,33750,1,4,35017.0,34642.0,33792.0,38392.57142857143,5887.006762272946
2013-04-10,31441,2,4,33750.0,35594.0,31808.0,38265.142857142855,5990.466159617597
2013-04-11,32692,3,4,31441.0,32174.0,33167.0,37671.857142857145,6484.392992115016
2013-04-12,36082,4,4,32692.0,38056.0,37501.0,37745.857142857145,6413.765493804996
2013-04-13,43645,5,4,36082.0,46821.0,43652.0,37463.857142857145,6441.194129159878
2013-04-14,43990,6,4,43645.0,46444.0,42570.0,37010.142857142855,5746.6410313205615
2013-04-15,34102,0,4,43990.0,35017.0,31365.0,36659.57142857143,5115.397373197337
2013-04-16,31039,1,4,34102.0,33750.0,29012.0,36528.857142857145,5175.700739306427
2013-04-17,28815,2,4,31039.0,31441.0,29456.0,36141.57142857143,5508.989951498757
2013-04-18,28474,3,4,28815.0,32692.0,29642.0,35766.42857142857,5953.8779199538785
2013-04-19,32829,4,4,28474.0,36082.0,33168.0,35163.857142857145,6504.8409006567745
2013-04-20,40857,5,4,32829.0,43645.0,40620.0,34699.142857142855,6544.394380653106
2013-04-21,39931,6,4,40857.0,43990.0,40633.0,34300.857142857145,5968.738153316606
2013-04-22,29951,0,4,39931.0,34102.0,29667.0,33721.0,4986.989572878638
2013-04-23,27059,1,4,29951.0,31039.0,28632.0,33128.0,5177.299585691398
2013-04-24,27607,2,4,27059.0,28815.0,28258.0,32559.428571428572,5642.583801095144
2013-04-25,27476,3,4,27607.0,28474.0,29654.0,32386.85714285714,5792.665604842403
2013-04-26,31206,4,4,27476.0,32829.0,38067.0,32244.285714285714,5915.990047159955
2013-04-27,35329,5,4,31206.0,40857.0,46410.0,32012.428571428572,5921.056658433643
2013-04-28,38902,6,4,35329.0,39931.0,34448.0,31222.714285714286,4809.038944677935
2013-04-29,27445,0,4,38902.0,29951.0,34522.0,31075.714285714286,4504.57285116237
2013-04-30,28144,1,4,27445.0,27059.0,34642.0,30717.714285714286,4704.023374172629
2013-05-01,31358,2,5,28144.0,27607.0,35594.0,30872.714285714286,4579.604339324788
2013-05-02,31741,3,5,31358.0,27476.0,32174.0,31408.571428571428,4347.360649756137
2013-05-03,36950,4,5,31741.0,31206.0,38056.0,32017.85714285714,3988.400992401704
2013-05-04,40812,5,5,36950.0,35329.0,46821.0,32838.42857142857,4366.493896982029
2013-05-05,43203,6,5,40812.0,38902.0,46444.0,33621.71428571428,5283.271609974467
2013-05-06,35368,0,5,43203.0,27445.0,35017.0,34236.142857142855,6174.608150281606
2013-05-07,31673,1,5,35368.0,28144.0,33750.0,35368.0,5399.8223736218215
2013-05-08,31346,2,5,31673.0,31358.0,31441.0,35872.142857142855,4737.021195806907
2013-05-09,32938,3,5,31346.0,31741.0,32692.0,35870.42857142857,4738.928882393261
2013-05-10,33497,4,5,32938.0,36950.0,36082.0,36041.42857142857,4584.156623892887
2013-05-11,45385,5,5,33497.0,40812.0,43645.0,35548.142857142855,4655.324028413482
2013-05-12,37390,6,5,45385.0,43203.0,43990.0,36201.42857142857,5716.938891199937
2013-05-13,34609,0,5,37390.0,35368.0,34102.0,35371.0,4893.2565843209295
2013-05-14,32885,1,5,34609.0,31673.0,31039.0,35262.57142857143,4901.736048148087
2013-05-15,34611,2,5,32885.0,31346.0,28815.0,35435.71428571428,4773.539417605002
2013-05-16,31937,3,5,34611.0,32938.0,28474.0,35902.142857142855,4456.298405200282
2013-05-17,34682,4,5,31937.0,33497.0,32829.0,35759.142857142855,4581.568960831787
2013-05-18,40830,5,5,34682.0,45385.0,40857.0,35928.42857142857,4505.311452687193
2013-05-19,42673,6,5,40830.0,37390.0,39931.0,35277.71428571428,2983.891291266387
2013-05-20,33646,0,5,42673.0,34609.0,29951.0,36032.42857142857,4075.5978644097154
2013-05-21,30286,1,5,33646.0,32885.0,27059.0,35894.857142857145,4147.276191613467
2013-05-22,28935,2,5,30286.0,34611.0,27607.0,35523.57142857143,4557.676047327308
2013-05-23,30902,3,5,28935.0,31937.0,27476.0,34712.71428571428,5205.9025382824275
2013-05-24,35081,4,5,30902.0,34682.0,31206.0,34564.857142857145,5311.504006354886
2013-05-25,39143,5,5,35081.0,40830.0,35329.0,34621.857142857145,5315.110329007668
2013-05-26,36049,6,5,39143.0,42673.0,38902.0,34380.857142857145,5016.564476098892
2013-05-27,36277,0,5,36049.0,33646.0,27445.0,33434.57142857143,3622.853058808011
2013-05-28,29298,1,5,36277.0,30286.0,28144.0,33810.42857142857,3781.4504208986446
2013-05-29,26967,2,5,29298.0,28935.0,31358.0,33669.28571428572,3949.6238096932093
2013-05-30,28125,3,5,26967.0,30902.0,31741.0,33388.142857142855,4388.451755405782
2013-05-31,36086,4,5,28125.0,35081.0,36950.0,32991.42857142857,4760.412162027703
2013-06-01,44808,5,6,36086.0,39143.0,40812.0,33135.0,4848.280073043117
2013-06-02,47502,6,6,44808.0,36049.0,43203.0,33944.28571428572,6279.771485075086
2013-06-03,39245,0,6,47502.0,36277.0,35368.0,35580.42857142857,8136.914133690225
2013-06-04,33809,1,6,39245.0,29298.0,31673.0,36004.42857142857,8255.721952220838
2013-06-05,35911,2,6,33809.0,26967.0,31346.0,36648.857142857145,7808.951859427562
2013-06-06,34166,3,6,35911.0,28125.0,32938.0,37926.57142857143,6598.693983335963
2013-06-07,37602,4,6,34166.0,36086.0,33497.0,38789.57142857143,5386.933043861554
2013-06-08,44647,5,6,37602.0,44808.0,45385.0,39006.142857142855,5289.722596021176
2013-06-09,48164,6,6,44647.0,47502.0,37390.0,38983.142857142855,5260.560978595694
2013-06-10,36769,0,6,48164.0,39245.0,34609.0,39077.71428571428,5442.05254520404
2013-06-11,34625,1,6,36769.0,33809.0,32885.0,38724.0,5509.4161215141385
2013-06-12,33942,2,6,34625.0,35911.0,34611.0,38840.57142857143,5395.545225990991
2013-06-13,34188,3,6,33942.0,34166.0,31937.0,38559.28571428572,5620.3678917038105
2013-06-14,39767,4,6,34188.0,37602.0,34682.0,38562.42857142857,5617.507183117869
2013-06-15,46309,5,6,39767.0,44647.0,40830.0,38871.71428571428,5615.41460963437
2013-06-16,39690,6,6,46309.0,48164.0,42673.0,39109.142857142855,5926.803169460218
2013-06-17,34118,0,6,39690.0,36769.0,33646.0,37898.57142857143,4450.665675197463
2013-06-18,31177,1,6,34118.0,34625.0,30286.0,37519.857142857145,4670.17784916775
2013-06-19,31070,2,6,31177.0,33942.0,28935.0,37027.28571428572,5180.357443082014
2013-06-20,31771,3,6,31070.0,34188.0,30902.0,36617.0,5564.898082325199
2013-06-21,36703,4,6,31771.0,39767.0,35081.0,36271.71428571428,5810.3021067263435
2013-06-22,42276,5,6,36703.0,46309.0,39143.0,35834.0,5615.239561526594
2013-06-23,43275,6,6,42276.0,39690.0,36049.0,35257.857142857145,4446.640058462554
2013-06-24,34118,0,6,43275.0,34118.0,36277.0,35770.0,5187.007872238744
2013-06-25,31603,1,6,34118.0,31177.0,29298.0,35770.0,5187.007872238744
2013-06-26,30356,2,6,31603.0,31070.0,26967.0,35830.857142857145,5126.282260032493
2013-06-27,31457,3,6,30356.0,31771.0,28125.0,35728.857142857145,5242.583505250425
2013-06-28,36753,4,6,31457.0,36703.0,36086.0,35684.0,5283.277644291155
2013-06-29,44949,5,6,36753.0,42276.0,44808.0,35691.142857142855,5284.918461325319
2013-06-30,44823,6,6,44949.0,43275.0,47502.0,36073.0,5900.692755939766
2013-07-01,38716,0,7,44823.0,34118.0,39245.0,36294.142857142855,6235.121181088396
2013-07-02,37242,1,7,38716.0,31603.0,33809.0,36951.0,6209.8038347975735
2013-07-03,43999,2,7,37242.0,30356.0,35911.0,37756.57142857143,5749.0715440884505
2013-07-04,36783,3,7,43999.0,31457.0,34166.0,39705.57142857143,5097.715039019686
2013-07-05,40807,4,7,36783.0,36753.0,37602.0,40466.42857142857,3923.653903236213
2013-07-06,41832,5,7,40807.0,44949.0,44647.0,41045.57142857143,3567.1873073493175
2013-07-07,44624,6,7,41832.0,44823.0,48164.0,40600.28571428572,3171.2960397018096
2013-07-08,37460,0,7,44624.0,38716.0,36769.0,40571.857142857145,3127.725873994867
2013-07-09,37253,1,7,37460.0,37242.0,34625.0,40392.42857142857,3284.054955749183
2013-07-10,34579,2,7,37253.0,43999.0,33942.0,40394.0,3282.2983817237705
2013-07-11,36361,3,7,34579.0,36783.0,34188.0,39048.28571428572,3482.8739911307594
2013-07-12,41279,4,7,36361.0,40807.0,39767.0,38988.0,3531.926103417209
2013-07-13,45185,5,7,41279.0,41832.0,46309.0,39055.42857142857,3576.662916609208
2013-07-14,46672,6,7,45185.0,44624.0,39690.0,39534.42857142857,4183.525541021686
2013-07-15,37624,0,7,46672.0,37460.0,34118.0,39827.0,4644.949192402412
2013-07-16,33937,1,7,37624.0,37253.0,31177.0,39850.42857142857,4631.414393650616
2013-07-17,32467,2,7,33937.0,34579.0,31070.0,39376.71428571428,5088.404488451669
2013-07-18,33921,3,7,32467.0,36361.0,31771.0,39075.0,5468.699266431327
2013-07-19,36194,4,7,33921.0,41279.0,36703.0,38726.42857142857,5741.478260783324
2013-07-20,41527,5,7,36194.0,45185.0,42276.0,38000.0,5686.110562883319
2013-07-21,42039,6,7,41527.0,46672.0,43275.0,37477.42857142857,5048.020366346353
2013-07-22,32203,0,7,42039.0,37624.0,34118.0,36815.57142857143,3788.0615912426238
2013-07-23,31304,1,7,32203.0,33937.0,31603.0,36041.142857142855,4133.613126090842
2013-07-24,31468,2,7,31304.0,32467.0,30356.0,35665.0,4463.617105741343
2013-07-25,31816,3,7,31468.0,33921.0,31457.0,35522.28571428572,4596.888430024738
2013-07-26,36843,4,7,31816.0,36194.0,36753.0,35221.57142857143,4784.13582782175
2013-07-27,41672,5,7,36843.0,41527.0,44949.0,35314.28571428572,4812.327493506857
2013-07-28,40480,6,7,41672.0,42039.0,44823.0,35335.0,4843.736230087962
2013-07-29,31763,0,7,40480.0,32203.0,38716.0,35112.28571428572,4508.341924118223
2013-07-30,30162,1,7,31763.0,31304.0,37242.0,35049.42857142857,4558.453606840195
2013-07-31,31255,2,7,30162.0,31468.0,43999.0,34886.28571428572,4731.972975207629
2013-08-01,37309,3,8,31255.0,31816.0,36783.0,34855.857142857145,4758.229482646241
2013-08-02,41663,4,8,37309.0,36843.0,40807.0,35640.57142857143,4624.414011783656
2013-08-03,47105,5,8,41663.0,41672.0,41832.0,36329.142857142855,5161.009701875898
2013-08-04,44439,6,8,47105.0,40480.0,44624.0,37105.28571428572,6366.217053433578
2013-08-05,39149,0,8,44439.0,31763.0,37460.0,37670.857142857145,6871.776685073789
2013-08-06,36694,1,8,39149.0,30162.0,37253.0,38726.0,6361.560788569617
2013-08-07,35079,2,8,36694.0,31255.0,34579.0,39659.142857142855,5283.754549830727
2013-08-08,34886,3,8,35079.0,37309.0,36361.0,40205.42857142857,4392.559385185439
2013-08-09,40699,4,8,34886.0,41663.0,41279.0,39859.28571428572,4740.530656452045
2013-08-10,44912,5,8,40699.0,47105.0,45185.0,39721.57142857143,4693.164598901334
2013-08-11,47520,6,8,44912.0,44439.0,46672.0,39408.28571428572,4161.194929115317
2013-08-12,38753,0,8,47520.0,39149.0,37624.0,39848.42857142857,4882.434531294885
2013-08-13,35144,1,8,38753.0,36694.0,33937.0,39791.857142857145,4894.169368700226
2013-08-14,33732,2,8,35144.0,35079.0,32467.0,39570.42857142857,5088.876852415216
2013-08-15,37643,3,8,33732.0,34886.0,33921.0,39378.0,5307.779228013645
2013-08-16,38025,4,8,37643.0,40699.0,36194.0,39771.857142857145,5013.006730116192
2013-08-17,44431,5,8,38025.0,44912.0,41527.0,39389.857142857145,5032.425969933082
2013-08-18,44894,6,8,44431.0,47520.0,42039.0,39321.142857142855,4947.017196539439
2013-08-19,35237,0,8,44894.0,38753.0,32203.0,38946.0,4275.672032947938
2013-08-20,31625,1,8,35237.0,35144.0,31304.0,38443.71428571428,4502.621892271409
2013-08-21,32633,2,8,31625.0,33732.0,31468.0,37941.0,5090.502954849671
2013-08-22,31793,3,8,32633.0,37643.0,31816.0,37784.0,5256.202082619469
2013-08-23,37113,4,8,31793.0,38025.0,36843.0,36948.28571428572,5726.389692010307
2013-08-24,44836,5,8,37113.0,44431.0,41672.0,36818.0,5708.155423018309
2013-08-25,48577,6,8,44836.0,44894.0,40480.0,36875.857142857145,5799.502174858672
2013-08-26,34200,0,8,48577.0,35237.0,31763.0,37402.0,6739.110945320108
2013-08-27,32963,1,8,34200.0,31625.0,30162.0,37253.857142857145,6805.704137671853
2013-08-28,32456,2,8,32963.0,32633.0,31255.0,37445.0,6637.98822435432
2013-08-29,31710,3,8,32456.0,31793.0,37309.0,37419.71428571428,6659.675009945695
2013-08-30,41621,4,8,31710.0,37113.0,41663.0,37407.857142857145,6671.426220046487
2013-08-31,47972,5,8,41621.0,44836.0,47105.0,38051.857142857145,6853.320932914475
2013-09-01,44741,6,9,47972.0,48577.0,44439.0,38499.857142857145,7447.457718993131
2013-09-02,47072,0,9,44741.0,34200.0,39149.0,37951.857142857145,6684.418285050969
2013-09-03,37799,1,9,47072.0,32963.0,36694.0,39790.71428571428,7228.640852292246
2013-09-04,33328,2,9,37799.0,32456.0,35079.0,40481.57142857143,6677.421529730921
2013-09-05,35425,3,9,33328.0,31710.0,34886.0,40606.142857142855,6508.749378812356
2013-09-06,38684,4,9,35425.0,41621.0,40699.0,41136.857142857145,5772.2640107260795
2013-09-07,47600,5,9,38684.0,47972.0,44912.0,40717.28571428572,5837.57974147634
2013-09-08,51740,6,9,47600.0,44741.0,47520.0,40664.142857142855,5761.729064224
2013-09-09,39765,0,9,51740.0,47072.0,38753.0,41664.0,7050.307061870879
2013-09-10,34663,1,9,39765.0,37799.0,35144.0,40620.142857142855,6645.465256563323
2013-09-11,36195,2,9,34663.0,33328.0,33732.0,40172.142857142855,6965.355062224533
2013-09-12,36767,3,9,36195.0,35425.0,37643.0,40581.71428571428,6568.842610239265
2013-09-13,40971,4,9,36767.0,38684.0,38025.0,40773.42857142857,6410.944050531667
2013-09-14,49166,5,9,40971.0,47600.0,44431.0,41100.142857142855,6344.647992036823
2013-09-15,50970,6,9,49166.0,51740.0,44894.0,41323.857142857145,6633.085265761089
2013-09-16,36775,0,9,50970.0,39765.0,35237.0,41213.857142857145,6434.985895570417
