date,item_id,store_id,sales,prediction,rolling_mean_7,sell_price,price_ratio,lag_7,has_event,snap_CA,snap_TX,snap_WI,risk_ratio,risk
2015-05-24,FOODS_2_045,CA_3,29,26.686969888332122,29.931047349136428,1.62,1.24,29,0,1,1,0,1.15,faible
2015-05-25,FOODS_2_045,CA_3,50,48.814403075728364,19.16692651560499,3.86,0.83,17,0,1,0,0,1.61,faible
2015-05-26,FOODS_2_045,CA_3,36,38.619185368709594,45.33930663404817,2.58,1.19,34,0,0,0,0,1.46,faible
2015-05-27,FOODS_2_045,CA_3,63,59.31347309054946,28.6048584836425,5.32,0.53,31,0,0,1,0,1.42,élevé
2015-05-28,FOODS_2_045,CA_3,22,24.8329582199681,40.69863223606743,6.18,1.15,17,1,1,0,1,0.98,élevé
2015-05-29,FOODS_2_045,CA_3,29,18.76805227097703,25.763515248753254,9.99,0.93,8,0,1,0,0,1.56,faible
2015-05-30,FOODS_2_045,CA_3,8,0.6446388121647519,33.55869748179067,8.69,1.98,29,0,0,0,1,1.56,faible
2015-05-31,FOODS_2_045,CA_3,45,47.6373136543091,23.97395884041083,6.73,0.78,11,0,0,0,1,1.4,élevé
2015-06-01,FOODS_2_045,CA_3,52,52.25733744177081,17.356412548528922,1.92,1.55,33,0,1,0,1,1.18,faible
2015-06-02,FOODS_2_045,CA_3,32,36.770381816528946,22.68093337502841,7.2,1.53,28,0,1,1,1,1.24,moyen
2015-06-03,FOODS_2_045,CA_3,4,6.767055239226428,19.851539285528222,3.11,0.81,34,0,0,1,0,1.71,faible
2015-06-04,FOODS_2_045,CA_3,31,36.146707937794076,33.03217488098442,3.09,1.07,39,1,0,0,1,1.57,faible
2015-06-05,FOODS_2_045,CA_3,38,43.44087554859594,30.507147313002054,9.27,1.67,19,0,1,1,1,1.4,faible
2015-06-06,FOODS_2_045,CA_3,22,22.153157042242444,36.54154402958324,9.72,1.35,17,0,0,0,1,1.79,moyen
2015-06-07,FOODS_2_045,CA_3,57,53.43965007041844,27.214134145449865,5.2,1.13,21,0,0,0,0,1.02,faible
2015-06-08,FOODS_2_045,CA_3,39,34.76973440127247,20.240194286701584,2.91,0.72,34,0,1,0,1,0.94,faible
2015-06-09,FOODS_2_045,CA_3,9,9.131730787035389,35.527003952410844,4.28,0.51,29,0,0,1,0,1.67,faible
2015-06-10,FOODS_2_045,CA_3,36,35.246765446170095,31.522090985288386,5.71,1.41,30,0,1,0,0,1.37,faible
2015-06-11,FOODS_2_045,CA_3,23,25.20265129377586,21.78692864416227,1.59,1.26,24,0,1,1,0,1.58,élevé
2015-06-12,FOODS_2_045,CA_3,50,54.23088024844757,19.407594704120157,8.5,1.22,39,0,0,1,1,0.96,faible
2015-06-13,FOODS_2_045,CA_3,39,40.38851805568325,24.631515005885703,9.7,1.92,14,0,1,1,1,1.19,moyen
2015-06-14,FOODS_2_045,CA_3,40,37.037125550758375,37.03341735898546,5.24,1.82,35,0,0,0,1,1.92,moyen
2015-06-15,FOODS_2_045,CA_3,45,49.073766288563604,17.289866789540604,9.35,0.97,20,0,1,0,1,1.79,faible
2015-06-16,FOODS_2_045,CA_3,19,18.827337496108605,33.1486635578303,7.63,1.6,35,1,0,1,0,1.62,faible
2015-06-17,FOODS_2_045,CA_3,16,7.326450622166185,32.61460372974054,3.26,1.96,29,0,1,1,1,1.0,moyen
2015-06-18,FOODS_2_045,CA_3,43,36.476027762897566,34.62368248605548,6.02,1.77,18,0,0,0,1,1.45,moyen
2015-06-19,FOODS_2_045,CA_3,15,9.33756461639355,38.54080765716051,4.19,0.98,25,0,1,0,1,1.67,moyen
2015-06-20,FOODS_2_045,CA_3,38,41.79728139033961,28.236785859440435,8.63,1.74,23,0,1,0,1,0.98,élevé
2015-06-21,FOODS_2_045,CA_3,31,29.79399589145097,33.53749782694785,4.71,1.15,23,0,1,0,1,1.92,faible
2015-06-22,FOODS_2_045,CA_3,41,46.94317441229601,27.008526719109447,8.27,1.36,40,0,0,1,0,0.87,élevé
2015-06-23,FOODS_2_045,CA_3,26,32.10595166037259,12.69280940670006,9.53,0.89,10,0,0,0,0,0.86,faible
2015-06-24,FOODS_2_045,CA_3,35,29.709710534566355,14.183016020028342,5.27,0.99,19,0,0,1,1,1.38,faible
2015-06-25,FOODS_2_045,CA_3,24,27.524158170354845,26.18731448771153,6.78,1.05,40,1,1,0,1,1.56,faible
2015-06-26,FOODS_2_045,CA_3,33,33.087062768149664,24.096678961822413,8.66,1.12,23,0,1,1,0,1.87,faible
2015-06-27,FOODS_2_045,CA_3,28,29.625734796295013,37.506543949296855,2.88,1.24,47,0,0,1,0,1.96,moyen
2015-06-28,FOODS_2_045,CA_3,11,3.8850038414387145,35.66908817138241,2.33,0.94,13,0,1,1,0,1.27,faible
2015-06-29,FOODS_2_045,CA_3,27,26.709957308207105,46.29637543861139,1.9,1.82,35,0,0,0,1,1.09,élevé
2015-06-30,FOODS_2_045,CA_3,23,19.152442754160987,21.567660556554124,8.92,1.12,23,0,0,0,0,1.48,moyen
2015-07-01,FOODS_2_045,CA_3,33,36.62878574350297,29.809000307487224,7.43,1.48,38,0,0,1,1,1.43,faible
2015-07-02,FOODS_2_045,CA_3,0,2.844808236076741,32.387901713105855,1.83,1.84,17,0,0,0,0,1.38,faible
2015-07-03,FOODS_2_045,CA_3,52,57.602512636644796,23.638026077743913,5.79,1.23,25,0,1,1,1,1.21,moyen
2015-07-04,FOODS_2_045,CA_3,22,27.105237315127656,6.864644732533126,6.54,0.73,22,0,0,0,1,1.67,faible
2015-07-05,FOODS_2_045,CA_3,36,37.29035095326145,20.6613520134464,7.76,1.25,34,0,1,1,0,0.85,faible
2015-07-06,FOODS_2_045,CA_3,37,34.68018459812478,34.38207189441336,5.49,1.78,2,0,1,0,0,1.54,faible
2015-07-07,FOODS_2_045,CA_3,43,46.98698801035978,18.604500247979686,6.14,1.16,43,0,0,1,1,1.59,faible
2015-07-08,FOODS_2_045,CA_3,50,51.4115688223037,6.565142172390917,5.02,1.26,41,0,0,0,0,1.86,faible
2015-07-09,FOODS_2_045,CA_3,68,71.89677037343839,22.254724981911362,7.33,1.83,27,0,0,0,1,1.19,moyen
2015-07-10,FOODS_2_045,CA_3,48,47.19180441624802,39.77148664894871,8.71,1.73,31,0,0,0,1,1.58,faible
2015-07-11,FOODS_2_045,CA_3,10,12.322132000479842,36.59656559688801,2.55,1.04,26,0,1,1,1,1.72,moyen
2015-07-12,FOODS_2_045,CA_3,25,17.75072649506008,31.060102997148164,6.36,1.54,39,0,0,0,1,1.61,élevé
2015-07-13,FOODS_2_045,CA_3,28,29.00704504775926,12.630026544275827,5.06,1.25,28,0,1,1,1,1.93,moyen
2015-07-14,FOODS_2_045,CA_3,66,79.83160508045849,25.99207529183397,2.8,1.02,30,0,0,0,0,1.74,faible
2015-07-15,FOODS_2_045,CA_3,10,3.365302134458977,24.282467944196853,3.18,0.72,22,0,1,0,0,1.0,faible
2015-07-16,FOODS_2_045,CA_3,19,21.305790379178404,35.01510460622928,6.57,0.66,16,1,1,0,0,1.6,faible
2015-07-17,FOODS_2_045,CA_3,14,12.555369779761847,21.364029435522422,2.62,1.76,16,1,0,0,0,0.83,moyen
2015-07-18,FOODS_2_045,CA_3,28,24.938642828971854,25.64886433914418,9.59,1.58,45,1,0,0,1,1.26,moyen
2015-07-19,FOODS_2_045,CA_3,17,14.26019718607315,14.682358821819564,4.11,1.74,22,0,1,0,1,1.94,faible
2015-07-20,FOODS_2_045,CA_3,22,19.379135038900955,33.366455409417604,9.99,1.29,15,0,1,0,0,1.59,faible
2015-07-21,FOODS_2_045,CA_3,30,32.382931699933714,31.04755082629544,9.59,1.36,36,0,1,1,1,1.42,élevé
2015-07-22,FOODS_2_045,CA_3,47,43.85639050273293,25.875082491525834,9.1,1.06,17,0,0,0,0,1.35,faible
2015-07-23,FOODS_2_045,CA_3,24,26.005120695930387,26.28242033030718,4.27,1.96,20,0,0,1,0,0.93,élevé
2015-07-24,FOODS_2_045,CA_3,11,12.956192090494621,23.852787679971684,9.53,0.69,24,1,1,1,1,1.01,faible
2015-07-25,FOODS_2_045,CA_3,52,55.0171837018175,37.8063401774272,9.32,1.83,28,0,0,1,1,1.84,faible
2015-07-26,FOODS_2_045,CA_3,10,2.076548354878427,24.607375987190373,8.45,1.77,18,0,0,1,1,1.65,faible
2015-07-27,FOODS_2_045,CA_3,27,29.601239895761903,27.130280238188984,7.73,1.74,14,0,1,0,0,1.21,moyen
2015-07-28,FOODS_2_045,CA_3,61,63.489902242629505,29.032365224738875,2.49,1.9,33,0,1,0,1,1.97,faible
2015-07-29,FOODS_2_045,CA_3,25,18.344062216331196,22.180087232340043,3.93,1.24,47,0,0,0,1,1.88,moyen
2015-07-30,FOODS_2_045,CA_3,0,8.480386839921627,6.830065452036298,9.21,1.83,36,0,1,0,1,1.62,élevé
2015-07-31,FOODS_2_045,CA_3,14,16.019957572820637,15.56459626208983,5.44,1.73,0,0,1,1,1,1.97,moyen
2015-08-01,FOODS_2_045,CA_3,13,18.963966909259454,21.46950140203998,9.21,1.56,31,0,0,0,1,1.15,faible
2015-08-02,FOODS_2_045,CA_3,31,40.33937527671172,32.68515560265539,8.29,0.88,28,0,1,1,1,1.11,moyen
2015-08-03,FOODS_2_045,CA_3,16,10.578884314066105,35.75326399075712,1.83,1.98,27,0,1,0,0,1.85,faible
2015-08-04,FOODS_2_045,CA_3,48,45.06290612265314,15.176922092588574,7.14,0.69,27,0,1,1,0,1.05,moyen
2015-08-05,FOODS_2_045,CA_3,51,54.72464495457403,21.169320025101968,8.34,0.71,25,0,0,1,0,1.2,moyen
2015-08-06,FOODS_2_045,CA_3,70,60.49515799610374,22.46945544222904,3.76,1.76,32,0,0,0,0,1.1,faible
2015-08-07,FOODS_2_045,CA_3,19,23.06508495595962,24.139803682998945,6.63,1.96,35,1,0,1,1,0.99,faible
2015-08-08,FOODS_2_045,CA_3,45,48.98112323889475,18.23959397150073,3.3,1.31,25,0,1,0,0,1.22,faible
2015-08-09,FOODS_2_045,CA_3,33,37.69546120663291,20.417082077461593,9.91,0.92,38,0,0,1,0,0.89,élevé
2015-08-10,FOODS_2_045,CA_3,25,24.26792049339644,24.95073413236497,9.65,0.52,23,0,1,0,0,1.91,moyen
2015-08-11,FOODS_2_045,CA_3,21,21.038530585256975,26.411098850190395,4.05,1.2,32,0,1,1,1,1.63,élevé
2015-08-12,FOODS_2_045,CA_3,42,40.908084364662955,23.594864759170488,2.95,1.08,29,0,0,0,1,1.58,faible
2015-08-13,FOODS_2_045,CA_3,38,31.36512858813687,19.546714161039972,6.93,1.55,25,0,0,1,1,1.82,élevé
2015-08-14,FOODS_2_045,CA_3,29,23.71930632710303,33.92597286424107,2.42,1.66,20,0,1,1,0,1.88,faible
2015-08-15,FOODS_2_045,CA_3,18,24.828561961305294,26.74133896741874,7.13,1.74,31,0,1,1,1,0.98,faible
2015-08-16,FOODS_2_045,CA_3,15,17.208516145160207,31.13090528945661,1.71,1.13,34,0,1,1,1,1.38,moyen
2015-08-17,FOODS_2_045,CA_3,35,34.645550157683104,32.971052348338986,8.05,0.71,31,1,0,0,0,1.96,faible
2015-08-18,FOODS_2_045,CA_3,18,18.85909973080658,31.91677925257795,5.94,1.44,37,0,0,1,0,1.22,faible
2015-08-19,FOODS_2_045,CA_3,24,26.310960320077474,25.432627672364177,9.24,0.99,25,0,0,0,1,1.42,faible
2015-08-20,FOODS_2_045,CA_3,5,3.7770035644081674,35.11215319760573,4.02,0.52,44,1,0,0,1,1.71,élevé
2015-08-21,FOODS_2_045,CA_3,11,6.119734747840666,25.54119959397992,4.89,1.32,43,1,1,0,0,1.53,faible
2015-08-22,FOODS_2_045,CA_3,25,24.74564896747643,26.561488003745612,3.85,1.65,41,1,0,1,1,1.99,moyen
2015-08-23,FOODS_2_045,CA_3,40,40.34445118558444,30.457732702830892,4.13,0.55,25,0,0,1,1,1.8,faible
2015-08-24,FOODS_2_045,CA_3,30,26.612552936664766,34.26765733706529,3.23,1.67,29,0,1,1,0,1.88,moyen
2015-08-25,FOODS_2_045,CA_3,3,0.8068584310911051,25.848382583094068,5.02,1.35,19,0,1,1,1,1.82,élevé
2015-08-26,FOODS_2_045,CA_3,20,31.81561346857203,20.964425476634283,9.56,0.9,24,0,0,0,0,0.98,faible
2015-08-27,FOODS_2_045,CA_3,27,24.874623821154607,22.500742042461233,5.13,0.88,28,0,0,0,1,1.21,élevé
2015-08-28,FOODS_2_045,CA_3,42,44.48654859598624,36.239224579294024,5.14,0.62,48,0,0,1,0,1.17,faible
2015-08-29,FOODS_2_045,CA_3,33,30.875258910237026,18.73204024400441,4.96,1.55,22,0,1,1,1,1.04,élevé
2015-08-30,FOODS_2_045,CA_3,34,34.91258171687994,29.150533943538623,9.36,0.89,30,0,0,0,0,1.47,faible
2015-08-31,FOODS_2_045,CA_3,13,16.25008223400589,24.899863526254485,7.15,1.15,20,0,1,1,1,1.62,faible
2015-09-01,FOODS_2_045,CA_3,53,52.7593369937826,33.185245349981926,3.55,1.92,32,0,1,0,1,1.89,moyen
2015-09-02,FOODS_2_045,CA_3,24,24.67053032611828,32.8643255967261,8.17,0.6,17,0,0,0,0,1.81,faible
2015-09-03,FOODS_2_045,CA_3,48,45.11635169604499,35.13431773134176,2.86,1.19,35,0,1,1,1,0.87,faible
2015-09-04,FOODS_2_045,CA_3,17,18.660662962026056,29.15150173352831,8.32,1.3,30,0,0,0,1,1.07,moyen
2015-09-05,FOODS_2_045,CA_3,78,77.45841599725551,36.64547081911824,7.85,0.62,37,0,0,1,1,1.96,moyen
2015-09-06,FOODS_2_045,CA_3,19,23.25534654384348,23.186413589597162,4.53,0.93,42,0,0,0,1,1.77,faible
2015-09-07,FOODS_2_045,CA_3,32,29.389540008752142,28.74121801635426,8.42,0.52,33,0,0,0,1,1.57,élevé
2015-09-08,FOODS_2_045,CA_3,32,43.68258924754501,40.871990956763554,4.03,1.92,31,0,0,1,0,0.99,faible
2015-09-09,FOODS_2_045,CA_3,22,19.176276145094146,14.077740090978748,1.92,1.59,20,0,0,0,1,0.83,moyen
2015-09-10,FOODS_2_045,CA_3,35,30.287450916769977,19.536296155988175,8.17,1.73,33,0,1,0,0,1.57,faible
2015-09-11,FOODS_2_045,CA_3,29,29.37632434293324,30.850018191969674,8.86,1.1,16,0,0,0,0,1.54,élevé
2015-09-12,FOODS_2_045,CA_3,56,56.715403703197474,30.474673938356993,6.25,1.63,27,0,1,1,0,1.17,élevé
2015-09-13,FOODS_2_045,CA_3,29,34.96073386440145,42.44224829316528,4.67,1.55,40,0,1,0,0,1.7,moyen
2015-09-14,FOODS_2_045,CA_3,31,28.549375614804713,31.16609284102617,6.1,1.3,40,0,1,0,1,0.96,moyen
2015-09-15,FOODS_2_045,CA_3,23,24.053402334267986,22.581028325183738,5.29,1.74,19,0,0,1,1,1.98,élevé
2015-09-16,FOODS_2_045,CA_3,37,39.44467632410898,16.12554773178757,5.51,0.71,33,0,0,1,1,1.1,faible
2015-09-17,FOODS_2_045,CA_3,23,23.591626115692986,39.2276862440829,3.09,1.9,49,0,0,1,0,1.22,faible
2015-09-18,FOODS_2_045,CA_3,36,28.596988156746026,25.7466190916194,3.65,1.13,38,1,1,1,0,1.87,élevé
2015-09-19,FOODS_2_045,CA_3,51,52.84836588987305,28.049402143776245,2.53,1.66,47,0,0,0,0,1.06,faible
2015-09-20,FOODS_2_045,CA_3,17,10.916867639938495,38.53208962303498,6.64,1.62,34,0,0,1,1,1.2,élevé
2015-09-21,FOODS_2_045,CA_3,15,14.386694962100325,37.521299335619055,6.44,1.66,33,0,1,1,1,1.69,moyen
2015-09-22,FOODS_2_045,CA_3,19,7.414740229103799,25.106177821859035,9.94,1.13,32,0,1,0,1,1.98,faible
2015-09-23,FOODS_2_045,CA_3,18,15.149192100760233,27.47523731960903,8.75,0.81,11,0,0,1,0,1.28,moyen
2015-09-24,FOODS_2_045,CA_3,11,18.40242387191718,33.89957294312103,1.75,1.64,38,0,1,0,0,1.31,faible
2015-09-25,FOODS_2_045,CA_3,36,36.31046298902074,22.5519407799487,5.4,0.61,21,0,1,1,0,1.47,faible
2015-09-26,FOODS_2_045,CA_3,10,0.0,37.56147638740387,6.17,0.55,40,0,0,0,1,1.0,élevé
2015-09-27,FOODS_2_045,CA_3,49,46.931830107253575,24.68897503132473,1.59,1.98,20,0,1,0,1,1.4,faible
2015-09-28,FOODS_2_045,CA_3,28,37.90347642928321,32.38294098305186,9.65,1.7,25,0,0,1,1,1.95,faible
2015-09-29,FOODS_2_045,CA_3,31,42.70326335714648,28.809907995436827,7.83,0.64,43,0,0,1,1,0.98,moyen
2015-09-30,FOODS_2_045,CA_3,6,10.383904318918653,20.15316875978613,1.72,0.52,26,0,0,0,1,1.43,faible
2015-10-01,FOODS_2_045,CA_3,26,25.377188392317223,38.86646358908472,4.13,1.01,45,0,1,1,0,1.83,faible
2015-10-02,FOODS_2_045,CA_3,36,38.56413300003426,14.33951904917204,5.63,1.54,6,0,0,1,0,1.08,élevé
2015-10-03,FOODS_2_045,CA_3,43,45.90188735046104,29.866447153889727,9.35,0.54,7,1,0,1,1,1.41,faible
2015-10-04,FOODS_2_045,CA_3,32,31.030821344933408,21.956687781408203,5.24,1.1,27,0,0,1,0,1.11,moyen
2015-10-05,FOODS_2_045,CA_3,51,56.45521016323008,12.225163939843071,9.89,1.78,14,0,1,1,0,0.95,élevé
2015-10-06,FOODS_2_045,CA_3,0,0.0,29.523165112393354,7.26,0.79,31,0,1,0,0,1.75,moyen
2015-10-07,FOODS_2_045,CA_3,22,27.648958160894168,35.700373194564705,1.99,1.28,18,0,0,1,1,1.07,faible
2015-10-08,FOODS_2_045,CA_3,29,21.74694223744657,23.765708021273237,5.6,1.56,25,0,0,1,0,1.26,moyen
2015-10-09,FOODS_2_045,CA_3,33,28.28428387936232,8.594616290072544,5.55,1.06,12,0,1,1,0,1.1,moyen
2015-10-10,FOODS_2_045,CA_3,26,21.60454790859313,42.42802821231155,4.9,1.5,23,0,0,1,0,0.85,élevé
2015-10-11,FOODS_2_045,CA_3,39,35.41533972646427,20.306783889758734,6.03,1.31,45,0,1,1,0,1.84,moyen
2015-10-12,FOODS_2_045,CA_3,26,26.750427654935056,31.359932943739256,6.09,1.66,18,0,0,0,1,0.97,moyen
2015-10-13,FOODS_2_045,CA_3,27,28.579537595840563,39.73944823500605,6.73,1.07,34,0,0,1,0,1.81,élevé
2015-10-14,FOODS_2_045,CA_3,30,31.508802964536933,22.385472316652745,2.68,1.55,34,0,0,1,1,1.37,faible
2015-10-15,FOODS_2_045,CA_3,37,32.857382590192834,32.71343220230122,8.54,1.69,23,0,1,1,0,1.4,élevé
2015-10-16,FOODS_2_045,CA_3,4,7.630579027344693,45.58458137222178,9.06,0.85,35,0,1,1,0,1.56,moyen
2015-10-17,FOODS_2_045,CA_3,37,34.516241670484945,41.33175714886214,5.04,1.76,29,0,1,0,0,1.39,faible
2015-10-18,FOODS_2_045,CA_3,36,31.920484014324046,30.79350526621863,4.19,1.55,34,0,1,1,0,1.21,moyen
2015-10-19,FOODS_2_045,CA_3,32,30.172439128978866,39.11377463513886,6.44,0.6,48,0,0,1,0,1.07,moyen
2015-10-20,FOODS_2_045,CA_3,24,24.695935819557995,32.03616554735145,9.41,1.53,30,0,1,1,0,1.76,élevé
2015-10-21,FOODS_2_045,CA_3,21,18.274709233398244,8.648126595928542,3.62,0.64,27,0,0,1,0,1.74,faible
2015-10-22,FOODS_2_045,CA_3,27,27.229245039582995,28.308192111693995,3.05,1.2,29,0,0,0,0,0.91,faible
2015-10-23,FOODS_2_045,CA_3,40,36.554526649156195,44.10902584161785,8.45,0.72,22,0,1,1,0,1.32,faible
2015-10-24,FOODS_2_045,CA_3,19,21.76022045741638,32.89934875339403,6.44,1.29,27,0,1,1,0,0.92,moyen
2015-10-25,FOODS_2_045,CA_3,24,24.91470450196102,51.145121231875834,5.74,1.97,31,0,1,0,0,1.98,moyen
2015-10-26,FOODS_2_045,CA_3,45,51.29471495595984,31.97173256050642,2.54,1.88,23,0,0,0,1,0.86,faible
2015-10-27,FOODS_2_045,CA_3,13,17.56618462552776,16.6583527004729,9.72,1.23,19,0,1,0,0,1.82,faible
2015-10-28,FOODS_2_045,CA_3,22,17.559770807304552,42.26341408634588,4.98,1.85,15,0,1,1,0,1.85,élevé
2015-10-29,FOODS_2_045,CA_3,0,0.0,36.58943083503034,4.98,1.02,8,0,0,1,1,0.98,moyen
2015-10-30,FOODS_2_045,CA_3,27,33.6188328227994,40.630150199959175,5.75,1.68,24,0,1,0,1,1.35,élevé
2015-10-31,FOODS_2_045,CA_3,21,15.503907067797876,29.837622818773166,9.52,0.65,22,0,0,1,0,1.8,moyen
2015-11-01,FOODS_2_045,CA_3,3,8.985319562011368,14.373516450591584,5.12,1.98,20,0,1,0,0,1.2,élevé
2015-11-02,FOODS_2_045,CA_3,25,25.819711394125584,12.84189615368362,8.24,0.72,24,0,1,1,0,1.83,élevé
2015-11-03,FOODS_2_045,CA_3,32,34.7390201784591,22.61716179266229,2.9,1.92,28,0,1,0,0,1.52,moyen
2015-11-04,FOODS_2_045,CA_3,29,27.855320400842842,43.10708317733097,8.68,0.93,31,1,0,0,1,0.92,élevé
2015-11-05,FOODS_2_045,CA_3,52,47.44299459637369,41.657402917457006,3.14,1.23,24,0,1,0,1,1.9,moyen
2015-11-06,FOODS_2_045,CA_3,19,26.581170857880558,28.42034984419405,4.2,1.11,20,0,1,1,0,1.16,faible
2015-11-07,FOODS_2_045,CA_3,46,44.85074600885272,32.61114418110965,3.43,0.73,10,0,0,0,1,1.84,faible
2015-11-08,FOODS_2_045,CA_3,21,17.48065822010809,47.73919433144408,4.38,1.68,41,0,1,1,0,1.68,faible
2015-11-09,FOODS_2_045,CA_3,4,9.578079343674313,14.055654528763561,7.48,1.18,36,0,1,1,0,1.52,élevé
2015-11-10,FOODS_2_045,CA_3,23,19.58728468866888,14.704929780560125,5.42,1.68,22,1,0,0,1,1.48,élevé
2015-11-11,FOODS_2_045,CA_3,32,31.945642855924532,28.958718643458578,8.7,0.94,31,1,0,0,1,1.12,faible
2015-11-12,FOODS_2_045,CA_3,44,57.596084094345585,27.842551219458375,6.69,1.68,21,0,0,1,1,1.28,faible
2015-11-13,FOODS_2_045,CA_3,9,12.881305085193238,36.55682702549637,4.97,0.52,34,0,0,1,1,1.48,faible
2015-11-14,FOODS_2_045,CA_3,4,0.0,22.173245003692227,7.17,1.85,34,0,1,1,0,1.21,faible
2015-11-15,FOODS_2_045,CA_3,11,17.468802871846744,27.26653809091127,3.17,0.86,27,0,1,1,1,1.37,élevé
2015-11-16,FOODS_2_045,CA_3,46,47.62409919532203,26.821988242883666,1.69,0.87,18,0,0,1,0,1.47,faible
2015-11-17,FOODS_2_045,CA_3,21,18.97317335085367,35.11122032230593,4.55,0.51,35,1,0,1,0,0.99,moyen
2015-11-18,FOODS_2_045,CA_3,32,40.82799999326221,13.553027876175532,8.03,0.63,25,0,0,1,0,1.64,élevé
2015-11-19,FOODS_2_045,CA_3,23,18.923085967052003,23.174067303416322,6.12,0.53,19,0,1,0,1,1.33,élevé
2015-11-20,FOODS_2_045,CA_3,25,30.69047048027837,17.14899214351501,8.49,0.91,39,0,0,1,0,1.83,élevé
2015-11-21,FOODS_2_045,CA_3,38,36.21941225537201,14.640609431230924,4.92,1.56,47,0,1,0,0,1.69,élevé
2015-11-22,FOODS_2_045,CA_3,45,41.741394780378506,26.59176167945099,6.86,1.21,35,0,0,1,0,1.16,élevé
2015-11-23,FOODS_2_045,CA_3,30,25.43272402436063,18.65692227171998,9.5,1.62,30,0,1,0,0,1.76,faible
2015-11-24,FOODS_2_045,CA_3,18,16.84189685039079,32.07940705834177,7.57,1.3,42,0,0,0,1,0.81,faible
2015-11-25,FOODS_2_045,CA_3,34,25.491470089626432,23.80871472192656,1.92,0.79,18,0,1,1,0,1.11,moyen
2015-11-26,FOODS_2_045,CA_3,12,18.36295582525679,23.223978187477293,8.9,1.37,10,0,0,1,0,1.55,faible
2015-11-27,FOODS_2_045,CA_3,45,46.2961328363776,24.673738255635932,8.32,0.84,22,1,0,1,1,1.2,faible
2015-11-28,FOODS_2_045,CA_3,59,56.93060144491232,34.93187184123043,4.39,0.62,42,1,1,0,0,0.98,moyen
2015-11-29,FOODS_2_045,CA_3,37,28.621674161759813,37.41094080291727,3.6,1.56,49,0,0,1,0,1.51,faible
2015-11-30,FOODS_2_045,CA_3,18,24.51075705362098,24.005779748382096,7.2,1.41,34,0,1,1,0,1.33,moyen
2015-12-01,FOODS_2_045,CA_3,24,25.093347859408215,1.0,5.23,0.95,20,0,0,0,0,1.95,faible
2015-12-02,FOODS_2_045,CA_3,23,19.126787307211018,28.395958564417523,3.98,1.54,47,0,1,0,1,1.58,moyen
2015-12-03,FOODS_2_045,CA_3,44,47.32034537076993,31.84322001445529,6.28,0.68,18,0,1,0,1,1.75,faible
2015-12-04,FOODS_2_045,CA_3,41,39.77468931158876,29.001446159655323,2.3,1.92,42,0,0,1,1,1.39,élevé
2015-12-05,FOODS_2_045,CA_3,37,43.63099443056844,47.10564717543146,4.7,0.77,25,0,1,1,0,1.1,faible
2015-12-06,FOODS_2_045,CA_3,48,53.49927272971362,34.82734587490698,4.9,1.55,25,0,1,1,1,1.28,faible
2015-12-07,FOODS_2_045,CA_3,11,15.014825216975641,25.094216242538238,8.78,0.97,20,0,0,1,1,1.34,élevé
2015-12-08,FOODS_2_045,CA_3,27,24.620697841060473,22.0261502728576,5.58,1.93,12,1,1,1,0,1.53,faible
2015-12-09,FOODS_2_045,CA_3,0,0.0,33.986171704222016,3.44,1.33,22,0,1,0,0,1.9,moyen
2015-12-10,FOODS_2_045,CA_3,29,31.78819707670911,24.08927186701344,9.4,0.67,16,0,1,0,0,1.64,élevé
2015-12-11,FOODS_2_045,CA_3,26,24.40393415552903,34.22010525306324,5.48,1.79,26,1,1,1,1,0.96,moyen
2015-12-12,FOODS_2_045,CA_3,37,39.05218061677769,30.33878168280182,6.95,0.73,27,0,0,0,1,1.31,faible
2015-12-13,FOODS_2_045,CA_3,39,45.420667239414556,22.551226259172132,9.18,0.86,36,0,0,0,0,0.84,moyen
2015-12-14,FOODS_2_045,CA_3,48,46.26179970357425,27.049342821914784,5.97,1.05,16,1,1,0,0,1.07,moyen
2015-12-15,FOODS_2_045,CA_3,35,31.520678415262452,29.815020711499027,4.84,1.35,14,0,0,1,1,1.36,moyen
2015-12-16,FOODS_2_045,CA_3,17,20.96362965770963,14.970909038151559,5.68,0.97,19,0,1,0,1,1.62,faible
2015-12-17,FOODS_2_045,CA_3,0,1.6705558810379741,21.4877378662566,8.08,1.08,20,0,0,1,1,0.86,moyen
2015-12-18,FOODS_2_045,CA_3,56,59.889593614495524,34.47764334592937,4.38,1.75,41,1,0,1,0,1.75,faible
2015-12-19,FOODS_2_045,CA_3,7,4.626858739733041,37.336803147362765,8.26,1.17,26,1,0,0,0,1.11,élevé
2015-12-20,FOODS_2_045,CA_3,9,11.794285145251946,33.83156874155401,2.14,1.89,25,0,1,0,0,1.81,faible
2015-12-21,FOODS_2_045,CA_3,33,29.195269825517403,19.111480289616708,3.91,1.15,48,0,1,1,1,1.72,faible
2015-12-22,FOODS_2_045,CA_3,14,13.27026917864601,23.69737543497378,7.09,1.49,33,0,1,0,0,1.02,faible
2015-12-23,FOODS_2_045,CA_3,3,2.261005180723449,27.28803175772206,5.93,0.89,26,0,0,1,1,1.04,faible
2015-12-24,FOODS_2_045,CA_3,29,34.792390092762254,30.979774408228053,3.4,0.62,19,0,0,0,0,1.14,faible
2015-12-25,FOODS_2_045,CA_3,54,54.75140713121709,35.83344824743306,2.41,1.63,27,0,0,1,1,1.78,élevé
